25736,Supplement,"£791,590.00",MRC - Asthma UK Centre in Allergic Mechanisms of Asthma,Research Grant,05-Mar-13,2013,"PI: Professor Catherine Hawrylowicz
CoInv: Dr Andrew Beavil
ExtCoApp: Professor Chris Griffiths, Professor Sebastian Johnston","Biomedical Sciences, Medicine",5947,Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
25874,Award,"£2,855,051.55",Research Design Service London (RDS),Contract,14-Mar-13,2013,PI: Professor Charles Wolfe,Medicine,6038,Not Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
26250,Award,"£93,960.00",Development of non-invasive drug screening device using fingerprint analysis,Contract,14-Mar-13,2013,PI: Dr Kim Wolff,Biomedical Sciences,6370,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
26251,Award,"£46,278.00",Development of non-invasive drug screening device using fingerprint analysis,Contract,14-Mar-13,2013,PI: Dr Kim Wolff,Biomedical Sciences,6369,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
25625,Award,"£99,016.12",Investigating myocardial infarct scars as a focal arrhythmogenic substrate using advanced computational modelling based on high-resolution imaging,Research Grant,22-Mar-13,2013,PI: Dr Martin Bishop,Medicine,5877,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
25832,Award,"£10,337.99",Sanctions and the insurance industry,Research Grant,22-Mar-13,2013,PI: Dr Matthew Moran,Social Science & Public Policy,6003,Not Lead,Freshfields Bruckhaus Deringer LLP,London,,,
25863,Supplement,"£125,000.00",Traffic pollution and health in London,Research Grant,27-Mar-13,2013,"PI: Professor Frank Kelly
CoInv: Professor Hugh Anderson, Dr Sean Beevers, Dr Gary Fuller, Dr Ian Mudway, Professor Martin Williams
ExtCoApp: Dr Richard Atkinson, Dr David Beddows, Dr Mireille Toledano, Dr Paul Wilkinson",Life Sciences & Medicine,6020,Not Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
25863,Supplement,"£125,000.00",Traffic pollution and health in London,Research Grant,27-Mar-13,2013,"PI: Professor Frank Kelly
CoInv: Professor Hugh Anderson, Dr Sean Beevers, Dr Gary Fuller, Dr Ian Mudway, Professor Martin Williams
ExtCoApp: Dr Richard Atkinson, Dr David Beddows, Dr Mireille Toledano, Dr Paul Wilkinson",Life Sciences & Medicine,6023,Not Lead,"ex-LSHTM, reuse me",London,Non Commercial Organisation,Higher Education,No
26271,Award,"£17,367.20",Sustainable Mobile App Development in the Arts Sector,Research Grant,28-Mar-13,2013,"PI: Mr Paul Vetch
CoInv: David Little",Arts & Humanities,6292,Lead,Royal Opera House Covent Garden Foundation,London,Non Commercial Organisation,,
25749,Award,"£288,301.61",Using machine learning to identify noninvasive motion-based biomarkers of cardiac function,Research Grant,12-Apr-13,2013,"PI: Dr Andrew King
CoInv: Mr Kawaldeep Rhode, Dr Aldo Rinaldi",Medicine,5950,Not Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
25723,Award,"£12,136,885.48",NIHR Biomedical Research Centre,Contract,15-Apr-13,2013,"PI: Dr Behdad Afzali Khoshkbijari, Dr Michael Antoniou, Professor Jonathan Barker, Dr Benjamin Barratt, Professor Stuart Bevan, Professor Philip Blower, Dr Joy Burchell, Professor Lucy Chappell, Professor Andrew Cope, Dr Christopher Corrigan, Dr Gabriela ","Medicine, Life Sciences & Medicine, Biomedical Sciences, Florence Nightingale Faculty - Nursing & Midwifery, Dental Institute",8848,Not Lead,St George's Hospital Medical School,London,,,No
25723,Award,"£12,136,885.48",NIHR Biomedical Research Centre,Contract,15-Apr-13,2013,"PI: Dr Behdad Afzali Khoshkbijari, Dr Michael Antoniou, Professor Jonathan Barker, Dr Benjamin Barratt, Professor Stuart Bevan, Professor Philip Blower, Dr Joy Burchell, Professor Lucy Chappell, Professor Andrew Cope, Dr Christopher Corrigan, Dr Gabriela ","Medicine, Life Sciences & Medicine, Biomedical Sciences, Florence Nightingale Faculty - Nursing & Midwifery, Dental Institute",5944,Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
26194,Supplement,"£23,161.42",Human biomonitoring and carcinogen activation (budget for years 1- 3 of 5)),Research Grant,16-Apr-13,2013,PI: Professor David Phillips,Biomedical Sciences,6251,Not Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
25824,Award,"£240,176.94",Influence of stage and therapy on the NKG2D axis in prostate cancer,Research Grant,19-Apr-13,2013,"PI: Professor Adrian Hayday
CoInv: Dr Deborah Enting",Medicine,5990,Not Lead,Prostate Cancer UK,London,Non Commercial Organisation,,
26045,Award,"£12,000.00",Evaluation of revised staging for GOJ adenocarcinoma (OCCAMS),Research Grant,25-Apr-13,2013,PI: Jesper Lagergren,Medicine,6190,Not Lead,MRC,London,Non Commercial Organisation,,No
26930,Renewal,"£26,600.00",London Pain Consortium,Research Grant,30-Apr-13,2013,PI: Professor Stephen McMahon,Biomedical Sciences,6787,Not Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
25122,Award,"£141,324.00",Targeting lymphangiogenesis to promote allograft survival,Research Grant,01-May-13,2013,PI: Dr Wilson Wong,Medicine,5544,Not Lead,Cancer Research UK (CRUK),London,,,No
28239,Award,"£121,176.00","Enhancing quality, access and governance of
undergraduate education in India.",Contract,08-May-13,2013,"PI: Dr Stylianos Hatzipanagos
AccHolder: Dr Ian Barrett, Dr Stylianos Hatzipanagos, Dr Ehsan Khan, Dr Jonathan San Diego, Dr Mary Webb
CoInv: Dr Ian Barrett, Dr Ehsan Khan, Professor Mark Russell, Dr Jonathan San Diego, Dr Mary Webb","Arts & Humanities, King's Learning Institute, Florence Nightingale Faculty - Nursing & Midwifery, Dental Institute, Social Science & Public Policy",7918,Not Lead,British Council,London,,,No
25950,Award,"£1,735,693.00",Immune function and pathology dissected by high throughput analysis of mice with targeted gene disruptions - an investigation by the Infection and Immunity Immunophenotyping (3I) consortium,Research Grant,09-May-13,2013,PI: Professor Adrian Hayday,Medicine,6111,Not Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
26602,Award,"£31,899.00",Grasp Stabilisation and Control - GSC,Contract,23-May-13,2013,PI: Dr Hongbin Liu,Natural & Mathematical Sciences,6441,Not Lead,Shadow Robot Company Ltd,London,SME,,Yes
26004,Award,"£6,365.00","Fashioning the Early Modern: Innovation and Creativity in Europe, 1500-1800",Research Grant,24-May-13,2013,PI: Professor Evelyn Welch,Arts & Humanities,6170,Not Lead,Victoria & Albert Museum,London,,,
26745,Award,"£1,775,348.00",C-CHANGE: Delivering high quality and cost-effective palliative care across the range of complexity for those with advanced conditions in the last year of life,Research Grant,29-May-13,2013,"PI: Dr Fliss Murtagh, Professor Lynne Turner-Stokes
AccHolder: Dr Abdel Douiri, Dr Fliss Murtagh
CoInv: Dr Claudia Bausewein, Dr Barbara Daveson, Dr Abdel Douiri, Dr Catherine Evans, Dr Wei Gao, Professor Irene Higginson, Professor Paul McCrone, Dr Caroli","Medicine, Institute of Psychiatry, Florence Nightingale Faculty - Nursing & Midwifery",8901,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
26821,Award,"£38,477.86",High resolution three dimensional MRI of the heart and intrathoracic vessels in patients with congenital heart disease,Contract,24-Jun-13,2013,"PI: Dr Gerald Greil
CoInv: Professor Rene Michael Botnar, Professor Tobias Schaeffter",Medicine,6624,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
29459,Renewal,"£8,332.00","Innovations in major system reconfiguration in England: a study of the effectiveness, acceptability and processes of implementation of different models of stroke care",Contract,24-Jun-13,2013,PI: Dr Christopher McKevitt,Life Sciences & Medicine,8893,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
26161,Award,"£83,513.76",Gnathostome dental pattern and the evolution of chondrichthyan dentitions,Research Grant,26-Jun-13,2013,"PI: Professor Timothy Watson
CoInv: Professor Moya Meredith Smith",Dental Institute,6226,Not Lead,Natural History Museum,London,,,No
26389,Award,"£559,608.17",PET call : Development of Quantitative CNS PET imaging probes for the Glutamate and GABA systems,Research Grant,26-Jun-13,2013,"PI: Professor Anthony Gee
CoInv: Dr Ran Yan",Medicine,6361,Not Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
26389,Award,"£559,608.17",PET call : Development of Quantitative CNS PET imaging probes for the Glutamate and GABA systems,Research Grant,26-Jun-13,2013,"PI: Professor Anthony Gee
CoInv: Dr Ran Yan",Medicine,6362,Not Lead,Imanova Ltd,London,SME,,
26282,Award,"£49,521.20",Imaging copper trafficking in Alzheimer's disease with PET: potential clinical applications,Research Grant,03-Jul-13,2013,"PI: Professor Philip Blower
CoInv: Dr Erica Andreozzi, Dr Po-Wah So","Medicine, Institute of Psychiatry",8701,Not Lead,Glaxo Wellcome Research & Development Ltd,Uxbridge,Large Commercial Enterprise,,No
26307,Award,"£176,313.00",Structure-function analysis between a Candida albicans hyphal protein and its epithelial surface receptor essential for epithelial activation,Research Grant,04-Jul-13,2013,"PI: Dr Julian Naglik
ExtCoApp: Dr Ernesto Cota",Dental Institute,6310,Not Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
26737,Award,"£246,140.73","NHS Top Managers, Knowledge Exchange and Leadership: The Early Development of Academic Health Science Networks",Contract,04-Jul-13,2013,PI: Professor Ewan Ferlie,Social Science & Public Policy,6545,Not Lead,Universities UK,London,Non Commercial Organisation,Higher Education,
26253,Award,"£185,039.80",Combining imaging and genomics to study brain development in preterm infants,Research Grant,11-Jul-13,2013,"PI: Dr Michelle Krishnan
ExtCoApp: Dr Serena Counsell",Medicine,6276,Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
26261,Transfer,"£521,772.98",The role of reproductive hormone metabolites in gestational alterations in lipid and bile metabolism,Research Grant,12-Jul-13,2013,"PI: Professor Catherine Williamson
CoInv: Dr Georgia Papacleovoulou",Life Sciences & Medicine,6289,Not Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
26725,Transfer,"£216,819.00",Inflammation determines the mode of mesenchymal stromal cell immune-modulatory activity,Research Grant,15-Jul-13,2013,PI: Dr Francesco Dazzi,Medicine,6541,Not Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
26436,Award,"£29,926.65",Building a Collaborative Learning Research Agenda for Natural History Museums in the UK,Research Grant,01-Aug-13,2013,"PI: Professor Justin Dillon
CoInv: Dr Jennifer Dewitt",Social Science & Public Policy,6378,Not Lead,Natural History Museum,London,,,No
26873,Award,"£53,150.00","High intensity focused ultrasound (HIFU), for the treatment of fibroadenomata of the breast",Research Grant,01-Aug-13,2013,"PI: Dr Michael Douek
CoInv: Dr Muneer Ahmed",Medicine,6688,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
26424,Award,"£14,669.00",The Gut-Liver Axis in Liver Failure Syndromes,Research Grant,07-Aug-13,2013,"PI: Dr Julia Wendon
CoInv: Dr Kenneth Bruce, Dr Vishal Patel","Biomedical Sciences, Medicine",6373,Not Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
26624,Supplement,"£21,496.25",Chemomechanical Properties of Complex Oxide Surfaces,Contract,12-Aug-13,2013,PI: Professor Alessandro De Vita,Natural & Mathematical Sciences,6460,Not Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
27395,Award,"£611,060.80",PHOENIX - Pre-eclampsia in HOspital: Early iNductIon or eXpectant management,Contract,13-Aug-13,2013,"PI: Professor Andrew Shennan
CoInv: Dr Lucy Chappell",Medicine,7227,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
26732,Supplement,"£134,000.00",MRC-HPA Centre for Environment and Health,Research Grant,22-Aug-13,2013,"PI: Professor Frank Kelly
ExtCoApp: Professor Paul Elliot",Biomedical Sciences,6543,Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
26867,Renewal,"£242,401.00",An optimised person-centred intervention to improve mental health and reduce antipsychotics amongst people with dementia in care homes,Contract,23-Aug-13,2013,"PI: Professor Clive Ballard, Dr Joanna Murray
AccHolder: Professor Clive Ballard
CoInv: Professor Dag Aarsland","Biomedical Sciences, Institute of Psychiatry",6677,Not Lead,London School of Economics & Political  Science,London,Non Commercial Organisation,Higher Education,No
27430,Award,"£118,506.59",The clinical trial of an intra-operative molecular imaging camera for breast cancer surgery,Contract,27-Aug-13,2013,"PI: Professor Anand Purushotham
CoInv: Professor Val Lewington, Professor Sarah Pinder",Medicine,7265,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
27430,Award,"£118,506.59",The clinical trial of an intra-operative molecular imaging camera for breast cancer surgery,Contract,27-Aug-13,2013,"PI: Professor Anand Purushotham
CoInv: Professor Val Lewington, Professor Sarah Pinder",Medicine,7263,Not Lead,Lightpoint Medical Ltd,Rickmansworth,SME,Pharma & Biotech,
30080,Award,"£755,895.00",LEAVO - A Multicentre Phase III Double-masked Randomised Controlled Non-Inferiority Trial comparing the clinical and cost effectiveness of intravitreal therapy with ranibizumab (Lucentis) vs aflibercept (Eylea) vs bevacizumab (Avastin) for Macular Oedema ,Contract,27-Aug-13,2013,"PI: Professor Andrew Pickles, Dr Andrew Toby Prevost
CoInv: Dr Joanne Kelly, Dr Caroline Murphy
ExtCoApp: Mr Philip Hykin","Institute of Psychiatry, Psychology & Neuroscience, Life Sciences & Medicine",9272,Lead,Moorfields Eye Hospital NHS Foundation Hospital,London,Non Commercial Organisation,,
27934,Award,"£109,525.17",Pilot clinical study of an intra-operative molecular imaging fibrescope for breast cancer surgery,Contract,09-Sep-13,2013,"PI: Professor Anand Purushotham
CoInv: Professor Val Lewington, Professor Sarah Pinder, Dr Mieke van Hemelrijck",Medicine,7732,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
27934,Award,"£109,525.17",Pilot clinical study of an intra-operative molecular imaging fibrescope for breast cancer surgery,Contract,09-Sep-13,2013,"PI: Professor Anand Purushotham
CoInv: Professor Val Lewington, Professor Sarah Pinder, Dr Mieke van Hemelrijck",Medicine,7731,Lead,Lightpoint Medical Ltd,Rickmansworth,SME,Pharma & Biotech,
26704,Award,"£266,699.82",Our Data Ourselves,Research Grant,12-Sep-13,2013,"PI: Dr Tobias Blanke
CoInv: Mark Cote",Arts & Humanities,6530,Not Lead,Rewired State Ltd,London,SME,,
26983,Award,"£605,654.00",Hydrogen in metals - from fundamentals to the design of new steels (HEmS),Research Grant,20-Sep-13,2013,"PI: Professor Anthony Paxton
CoInv: Professor Alessandro De Vita
ExtCoApp: Professor Alan Cocks",Natural & Mathematical Sciences,6831,Not Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
26853,Supplement,"£15,588.00",The acquisition of knowledge and capability to support engineering companies in educational engagement throughout the UK,Contract,27-Sep-13,2013,PI: Professor Justin Dillon,Social Science & Public Policy,6661,Not Lead,Engineering and Technology Board,London,Non Commercial Organisation,,
26934,Award,"£118,901.00",Contemporary history of Whitehall 1979 - 2010,Research Grant,27-Sep-13,2013,PI: Professor Kenneth Young,Social Science & Public Policy,6794,Lead,Institute for Government,London,Non Commercial Organisation,,
30685,Award,"£37,827.00",Stress online: Developing a reliable and valid interactive online method for measuring stressful life events and difficulties,Research Grant,08-Oct-13,2013,"PI: Dr Helen Fisher
AccHolder: Dr Helen Fisher, Dr Matthew Taylor
CoInv: Dr Matthew Taylor","Institute of Psychiatry, Psychology & Neuroscience",9682,Lead,University of Middlesex,London,Non Commercial Organisation,,
27394,Award,"£8,765,316.00",A computer-guided imaging system for prenatal screening and comprehensive diagnosis of fetal abnormalities,Contract,10-Oct-13,2013,"PI: Professor Reza Razavi
CoInv: Dr Paul Aljabar, Professor Kaspar Althoefer, Dr Robert Eckersley, Professor Joseph Hajnal, Mr Dharmintra Pasupathy, Dr Graeme Penney, Dr Kawaldeep Rhode, Professor Mary Ann Rutherford, Professor Tobias Schaeffter, Professo","Medicine, Natural & Mathematical Sciences, Life Sciences & Medicine",7216,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
28333,Award,"£56,352.00","A Randomised, Open-label, Three-part, Phase I Study to Determine the Effect of Food on the Pharmacokinetics of Olaparib and to Provide Data on the Effect of Olaparib on QT Interval Following Oral Dosing of a Tablet Formulation in Patients with Advanced So",Contract,14-Oct-13,2013,PI: Dr James Spicer,Medicine,8020,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
27122,Award,"£231,146.00",A randomised placebo-controlled study examining the role of anti-IgE in severe recalcitrant paediatric atopic eczema: the Atopic Dermatitis Anti-IgE Paediatric Trial (ADAPT),Contract,15-Oct-13,2013,"PI: Professor Gideon Lack
AccHolder: Dr Victoria Cornelius, Professor Gideon Lack
CoInv: Dr Susan Chan, Dr Victoria Cornelius, Dr Caroline Murphy, Professor Andrew Pickles","Medicine, Institute of Psychiatry",6954,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
28015,Award,"£627,671.58",The impact of extending paid work later in life on health and wellbeing: using the past to guide the future,Research Grant,18-Oct-13,2013,"PI: Dr Karen Glaser
AccHolder: Dr Karen Glaser, Dr Robert Stewart
CoInv: Laurie Corna, Dr Debora Price, Dr Robert Stewart","Social Science & Public Policy, Institute of Psychiatry",7811,Not Lead,Age UK,London,Non Commercial Organisation,,
28015,Award,"£627,671.58",The impact of extending paid work later in life on health and wellbeing: using the past to guide the future,Research Grant,18-Oct-13,2013,"PI: Dr Karen Glaser
AccHolder: Dr Karen Glaser, Dr Robert Stewart
CoInv: Laurie Corna, Dr Debora Price, Dr Robert Stewart","Social Science & Public Policy, Institute of Psychiatry",7808,Not Lead,Pension Policy Institute,LONDON,Non Commercial Organisation,Policy Orgs & Think-tanks,
26852,Supplement,"£358,000.00",MRC - Asthma UK Centre in Allergic Mechanisms of Asthma,Research Grant,21-Oct-13,2013,"PI: Professor Catherine Hawrylowicz
ExtCoApp: Professor Chris Griffiths, Professor Sebastian Johnston",Medicine,6659,Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
26948,Award,"£74,282.00",Is the F-actin-binding protein drebrin important for prostatic cancer cell metastasis?,Research Grant,29-Oct-13,2013,PI: Professor Phillip Gordon-Weeks,Biomedical Sciences,6807,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
26893,Renewal,"£89,701.33",EBSTEM: MSC therapy for recessive dystrophic epidermolysis bullosa,Research Grant,31-Oct-13,2013,PI: Professor John McGrath,Medicine,6766,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
26893,Renewal,"£89,701.33",EBSTEM: MSC therapy for recessive dystrophic epidermolysis bullosa,Research Grant,31-Oct-13,2013,PI: Professor John McGrath,Medicine,6767,Not Lead,Great Ormond Street Hospital,London,Non Commercial Organisation,,
26931,Supplement,"£5,860.00",Testing of antibody drug conjugates of MUC-1 antibodies 5E5 and HMFG2,Contract,07-Nov-13,2013,PI: Dr Joy Burchell,Medicine,6790,Not Lead,Cancer Research Technology Ltd,London,Non Commercial Organisation,,
27815,Award,"£73,231.73",Metrology for Raman spectroscopy,Contract,07-Nov-13,2013,PI: Dr Frederic Festy,Dental Institute,7638,Not Lead,NPL Management Ltd,Teddington,Large Commercial Enterprise,,
27446,Award,"£75,661.60",NIHR Clinical Trials Fellowship,Contract,08-Nov-13,2013,PI: Dr Carsten Flohr,Medicine,7303,Not Lead,"ex-LSHTM, reuse me",London,Non Commercial Organisation,Higher Education,No
28331,Award,"£39,972.00","A Phase II, Open Label, Multicentre, Randomized Study to Investigate the Efficacy and Safety of MPDL3280A (Anti-PDL1 Antibody) compared with Docetaxel in Patients with Non-Small Cell Lung Cancer after Platinum Failure",Contract,11-Nov-13,2013,PI: Dr James Spicer,Medicine,8017,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
26973,Supplement,"£588,758.00",Transcriptional programs in melanoma metastasis,Research Grant,15-Nov-13,2013,"PI: Dr Victoria Sanz-Moreno
CoInv: Professor Franca Fraternali, Professor Tony Ng, Professor Anne Ridley
ExtCoApp: Professor Richard Marais","Biomedical Sciences, Medicine",6819,Not Lead,Institute of Cancer Research,London,,,
28332,Award,"£173,808.00","A phase I, open-label multi-centre, multi-dose escalation study of LTX-315 in patients with transdermally accessible tumours",Contract,22-Nov-13,2013,PI: Dr James Spicer,Medicine,8018,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
27631,Award,"£454,212.00",Guide Cardiac Resynchronisation Therapy - Guide CRT,Research Grant,25-Nov-13,2013,"PI: Dr Kawaldeep Rhode
CoInv: Professor Reza Razavi",Medicine,7492,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
27837,Award,"£135,707.00","A monocentric, intra-individual controlled study to assess the photoprotection of the sunscreen RV4344B - RP0629 against Molecular Photodamage in the Skin after acute and 'sub-chronic' UVR exposure, in a healthy young adult population",Contract,28-Nov-13,2013,PI: Professor Antony Young,Medicine,7661,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
27470,Supplement,"£71,130.29",Transatlantic Network on Newborn Stroke: Inflammatory Modulation of Neurovascular Injury,Research Grant,30-Nov-13,2013,PI: Professor Henrik Hagberg,Medicine,7322,Not Lead,"Imperial College of Science, Technology & Medicine",London,Non Commercial Organisation,Higher Education,No
27033,Award,"£81,041.00",Differentiating alveloar macrophage responses to inhaled medicines,Contract,05-Dec-13,2013,"PI: Dr Benjamin Forbes
CoInv: Dr Helen Collins, Dr Lea Ann Dailey, Dr Ian Mudway, Professor Clive Page","Medicine, Biomedical Sciences",6890,Not Lead,MRC,London,Non Commercial Organisation,,No
27586,Award,"£1,822,881.32",Psoriasis Stratification to Optimise Relevant Therapy (PSORT),Research Grant,10-Dec-13,2013,"PI: Professor Jonathan Barker
AccHolder: Professor Jonathan Barker, Professor Catherine Smith
CoInv: Dr Francesca Capon, Professor Frank Nestle, Dr Michael Simpson, Professor Catherine Smith",Life Sciences & Medicine,7414,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
27586,Award,"£1,822,881.32",Psoriasis Stratification to Optimise Relevant Therapy (PSORT),Research Grant,10-Dec-13,2013,"PI: Professor Jonathan Barker
AccHolder: Professor Jonathan Barker, Professor Catherine Smith
CoInv: Dr Francesca Capon, Professor Frank Nestle, Dr Michael Simpson, Professor Catherine Smith",Life Sciences & Medicine,7422,Not Lead,Celgene Ltd,Uxbridge,Large Commercial Enterprise,,
27869,Award,"£385,558.00",NIHR Health Protection Research Unit (HPRU): Emergency Preparedness and Response,Contract,11-Dec-13,2013,"PI: Dr James Rubin, Professor Sir Simon Wessely
AccHolder: Dr Gabriel Reedy, Dr Brooke Rogers, Professor John Weinman
CoInv: Professor Neil Greenberg, Dr Gabriel Reedy, Dr Brooke Rogers, Professor John Weinman","Institute of Psychiatry, King's Learning Institute, Social Science & Public Policy, Biomedical Sciences",7772,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
27044,Award,"£72,000.00","Humanitarian Crises, Emergency Preparedness and Response: the Roles of Business and the Private Sector",Contract,16-Dec-13,2013,"PI: Mr Justin Armstrong
CoInv: Joanne Burke",Social Science & Public Policy,6901,Lead,Overseas Development Institute,London,Non Commercial Organisation,,No
29488,Award,"£12,155.00",A randomised controlled trial of brief physiotherapy informed by Acceptance and Commitment Therapy for chronic low back pain: the PACT study,Contract,17-Dec-13,2013,"PI: Dr Emma Godfrey
AccHolder: Mr Duncan Critchley
CoInv: Mr Duncan Critchley, Dr Lance McCracken, Dr Sam Norton","Life Sciences & Medicine, Institute of Psychiatry, Psychology & Neuroscience",8903,Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
29518,Award,"£3,060,464.36",Arthritis Prevention in the Pre-clinical Phase of RA with Abatacept - the APIPPRA Study,Contract,23-Dec-13,2013,"PI: Professor Andrew Cope
AccHolder: Professor Andrew Cope, Dr Andrew Toby Prevost
CoInv: Dr Andrew Toby Prevost",Life Sciences & Medicine,8930,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
27172,Award,"£611,034.00",SH24 Evaluation,Research Grant,13-Jan-14,2014,"PI: Dr Paula Baraitser
CoInv: Jonathan Syred",Life Sciences & Medicine,7015,Lead,Sh24 C.I.C.,London,SME,,
27872,Award,"£33,940.00",Building Resilience and Adaptation to Climate change Extremes and Disasters ('BRACED') programme in Burkina Faso,Contract,17-Jan-14,2014,PI: Dr Mark Pelling,Social Science & Public Policy,7683,Lead,Christian Aid,London,Non Commercial Organisation,,
27873,Award,"£31,319.00",Building Resilience and Adaptation to Climate change Extremes and Disasters ('BRACED') programme in Ethiopia,Contract,17-Jan-14,2014,PI: Dr Mark Pelling,Social Science & Public Policy,7685,Lead,Christian Aid,London,Non Commercial Organisation,,
27471,Award,"£40,468.80",Translating Freedom: Visualising Transformation in Rwanda,Research Grant,23-Jan-14,2014,PI: Dr Zoe Norridge,Arts & Humanities,7324,Not Lead,Autograph ABP,London,,,
28517,Award,"£130,339.72",Comparative Study of the Mutational and Transcriptomic Profiles of CD4 T Cells from Sezary Patients,Contract,24-Jan-14,2014,"PI: Dr Michael Simpson
ExtCoApp: Dr Sean Whittaker",Medicine,8230,Not Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
28140,Award,"£5,600.00",Cathespin S and protease-activated receptors (PAR)-2: new players in the sensation of itch,Research Grant,29-Jan-14,2014,"PI: Dr Marzia Malcangio
CoInv: Dr Reginald Docherty","Institute of Psychiatry, Psychology & Neuroscience",7854,Not Lead,MRC,London,Non Commercial Organisation,,No
27391,Award,"£422,121.00",Healthcare Technology Co-operative: Cardiovascular Technologies,Contract,30-Jan-14,2014,"PI: Professor Reza Razavi
CoInv: Dr Amedeo Chiribiri, Dr Gerald Greil, Dr Tarique Hussain, Dr Graeme Penney, Dr Divaka Perera, Dr Kawaldeep Rhode, Professor Ralph Sinkus",Medicine,7209,Lead,Guy's & St Thomas' NHS Foundation Trust,London,Non Commercial Organisation,,No
27456,Award,"£1,200,000.00",The molecular mechanism of Wnt-mediated asymmetric stem cell division,Research Grant,31-Jan-14,2014,PI: Dr Shukry Habib,Medicine,7311,Not Lead,Royal Society,London,Non Commercial Organisation,,No
30690,Award,"£49,903.99",The impact of different patterns of care on the long-term outcome of adolescent conduct disorder: a mixed methods study comparing multisystemic therapy (MST) and management as usual (MAU),Contract,31-Jan-14,2014,"PI: Professor Sarah Byford
ExtCoApp: Professor Peter Fonagy","Institute of Psychiatry, Psychology & Neuroscience",9690,Not Lead,MRC,London,Non Commercial Organisation,,No
30690,Award,"£49,903.99",The impact of different patterns of care on the long-term outcome of adolescent conduct disorder: a mixed methods study comparing multisystemic therapy (MST) and management as usual (MAU),Contract,31-Jan-14,2014,"PI: Professor Sarah Byford
ExtCoApp: Professor Peter Fonagy","Institute of Psychiatry, Psychology & Neuroscience",9689,Not Lead,Anna Freud Centre,London,,,
